"","ref","psoc_code","desc_psoc","psic_code","psic_desc","cow_code","cow_desc","psic_3digit","psic_group_code","psic_group_desc"
"32829","25194220156",2519,"Software and applications developers and analyst not elsewhere classified","4220","Construction of utility projects",6,"Without Pay (Family owned Business)","422","422","Construction of telecommunication lines and pipelines"
"32830","25194220156",2519,"Software and applications developers and analyst not elsewhere classified","4220","Construction of utility projects",6,"Without Pay (Family owned Business)","422","422","Water main and line construction"
"32831","25194220156",2519,"Software and applications developers and analyst not elsewhere classified","4220","Construction of utility projects",6,"Without Pay (Family owned Business)","422","422","Construction of gas and energy pipeline"
"32832","25194220156",2519,"Software and applications developers and analyst not elsewhere classified","4220","Construction of utility projects",6,"Without Pay (Family owned Business)","422","422","Construction of electric Power lines"
"32833","25194220156",2519,"Software and applications developers and analyst not elsewhere classified","4220","Construction of utility projects",6,"Without Pay (Family owned Business)","422","422","Other construction of utility projects, n.e.c."
"32834","25194290156",2519,"Software and applications developers and analyst not elsewhere classified","4290","Construction of other civil engineering projects",1,"Private Establishment","429","429","Other civil engineering projects"
"32835","25194290156",2519,"Software and applications developers and analyst not elsewhere classified","4290","Construction of other civil engineering projects",5,"With pay (Family owned Business)","429","429","Other civil engineering projects"
"32836","25194290156",2519,"Software and applications developers and analyst not elsewhere classified","4290","Construction of other civil engineering projects",6,"Without Pay (Family owned Business)","429","429","Other civil engineering projects"
"32837","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",1,"Private Establishment","431","431","Demolition and site preparation"
"32838","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",1,"Private Establishment","431","431","Demolition"
"32839","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",1,"Private Establishment","431","431","Site preparation"
"32840","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",5,"With pay (Family owned Business)","431","431","Demolition and site preparation"
"32841","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",5,"With pay (Family owned Business)","431","431","Demolition"
"32842","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",5,"With pay (Family owned Business)","431","431","Site preparation"
"32843","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",6,"Without Pay (Family owned Business)","431","431","Demolition and site preparation"
"32844","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",6,"Without Pay (Family owned Business)","431","431","Demolition"
"32845","25194311156",2519,"Software and applications developers and analyst not elsewhere classified","4311","Demolition",6,"Without Pay (Family owned Business)","431","431","Site preparation"
"32846","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",1,"Private Establishment","431","431","Demolition and site preparation"
"32847","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",1,"Private Establishment","431","431","Demolition"
"32848","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",1,"Private Establishment","431","431","Site preparation"
"32849","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",5,"With pay (Family owned Business)","431","431","Demolition and site preparation"
"32850","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",5,"With pay (Family owned Business)","431","431","Demolition"
"32851","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",5,"With pay (Family owned Business)","431","431","Site preparation"
"32852","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",6,"Without Pay (Family owned Business)","431","431","Demolition and site preparation"
"32853","25194312156",2519,"Software and applications developers and analyst not elsewhere classified","4312","Site preparation",6,"Without Pay (Family owned Business)","431","431","Demolition"
